Team,Date,Score
100 Thieves,1/28/2024 20:15,15674.95115
FlyQuest,1/28/2024 21:55,4615.499051
Team Liquid,1/28/2024 22:51,14490.81352
Bilibili Gaming,1/29/2024 11:19,20936.89608
Bilibili Gaming,1/29/2024 12:17,18938.20244
Fnatic,1/29/2024 17:58,20622.71257
G2 Esports,1/29/2024 18:55,18717.06296
MAD Lions KOI,1/29/2024 20:01,12362.7039
Dplus KIA,1/31/2024 8:08,7743.77143
Dplus KIA,1/31/2024 9:10,8537.290191
Movistar R7,1/31/2024 23:56,7016.779969
T1,2/1/2024 8:05,20289.96412
T1,2/1/2024 8:56,17232.14906
Vikings Esports,2/1/2024 10:07,4949.122416
Vikings Esports,2/1/2024 11:06,2891.761638
LNG Esports,2/1/2024 11:21,9130.409143
Weibo Gaming,2/1/2024 11:21,21295.62604
GAM Esports,2/1/2024 12:14,10152.95715
Weibo Gaming,2/1/2024 12:27,8027.858466
LNG Esports,2/1/2024 12:27,20262.02193
PSG Talon,2/1/2024 12:41,10593.49996
GAM Esports,2/1/2024 13:02,8352.347569
LNG Esports,2/1/2024 13:21,19380.82683
Weibo Gaming,2/1/2024 13:21,8195.425534
PSG Talon,2/1/2024 13:33,8203.797922
Movistar R7,2/1/2024 22:06,8582.017467
Movistar R7,2/1/2024 22:52,6140.965919
Gen.G,2/2/2024 8:06,19276.43215
Gen.G,2/2/2024 9:01,24817.22427
Dplus KIA,2/2/2024 10:37,6878.627327
Hanwha Life Esports,2/2/2024 10:37,22569.46483
Dplus KIA,2/2/2024 11:28,11597.60704
Hanwha Life Esports,2/2/2024 11:28,15490.97682
Team Liquid,2/2/2024 22:07,5070.571627
100 Thieves,2/2/2024 23:54,4641.986467
FlyQuest,2/2/2024 23:54,17681.42365
Top Esports,2/3/2024 7:17,22539.70958
Top Esports,2/3/2024 8:05,25656.57702
T1,2/3/2024 9:41,15394.76496
Fukuoka SoftBank HAWKS gaming,2/3/2024 10:17,2335.575557
T1,2/3/2024 10:26,19156.18218
Fukuoka SoftBank HAWKS gaming,2/3/2024 11:16,7297.61917
PSG Talon,2/3/2024 11:23,11178.94655
GAM Esports,2/3/2024 12:08,8787.750245
Vikings Esports,2/3/2024 12:08,4209.719312
PSG Talon,2/3/2024 12:14,12841.08046
Bilibili Gaming,2/3/2024 12:34,17805.53761
GAM Esports,2/3/2024 13:09,11105.83457
Vikings Esports,2/3/2024 13:09,2429.161393
Bilibili Gaming,2/3/2024 13:15,19476.65544
G2 Esports,2/3/2024 17:54,19670.18588
paiN Gaming,2/3/2024 18:00,7705.254959
G2 Esports,2/3/2024 18:47,20263.30117
Team Liquid,2/3/2024 21:06,10818.76638
FlyQuest,2/3/2024 21:58,14746.44619
100 Thieves,2/3/2024 22:48,17994.68537
Hanwha Life Esports,2/4/2024 6:05,19042.52668
Hanwha Life Esports,2/4/2024 6:52,7868.183127
Hanwha Life Esports,2/4/2024 7:51,20494.32469
Gen.G,2/4/2024 9:19,18816.02992
LNG Esports,2/4/2024 9:20,18650.8331
